age,income,land_area,rainfall_last_year,market_price,upi_usage_score,crop_type_rice,crop_type_sugarcane,crop_type_wheat,Loan_Eligible
33,40518,3.22,1099,2382,0.89,0,0,1,1
22,15902,0.63,542,1340,0.03,0,1,0,0
55,20269,1.26,580,1470,0.43,0,0,1,0
38,56647,4.97,1022,2085,0.94,1,0,0,1
19,57578,3.35,1042,2127,0.94,1,0,0,1
33,21282,1.03,307,1475,0.32,0,1,0,0
48,15783,0.41,474,1083,0.2,0,0,1,0
19,14419,1.26,520,1116,0.24,1,0,0,0
64,45872,4.93,870,2405,0.81,1,0,0,1
25,56877,4.31,1016,1578,0.72,0,0,1,1
42,39936,2.16,1152,1691,0.94,0,0,1,1
19,50506,4.49,821,1902,0.8,0,1,0,1
39,21824,0.33,510,1180,0.24,1,0,0,0
46,11285,1.18,507,1580,0.49,0,0,1,0
42,52155,2.83,941,2249,0.96,1,0,0,1
62,15838,0.45,528,1110,0.17,0,0,1,0
21,18450,0.67,485,1370,0.23,1,0,0,0
59,40494,2.96,938,2138,0.8,0,0,1,1
58,56290,3.25,988,2042,0.96,0,1,0,1
64,17973,0.76,340,1208,0.06,1,0,0,0
43,51329,4.15,1091,2425,0.72,0,0,1,1
62,15143,1.34,494,1070,0.11,0,0,1,0
44,23667,0.31,353,1020,0.48,0,1,0,0
46,44477,3.3,1185,1542,0.79,0,1,0,1
23,48107,3.29,1080,1991,0.99,1,0,0,1
52,23066,0.87,509,1530,0.23,1,0,0,0
44,22959,0.19,322,1216,0.14,1,0,0,0
49,48270,3.68,1005,1813,0.87,0,1,0,1
44,22226,1.04,419,1434,0.36,0,0,1,0
34,11792,1.07,303,1473,0.1,0,1,0,0
32,51162,3.74,980,1507,0.74,0,1,0,1
18,11193,0.4,499,1070,0.21,0,1,0,0
24,10145,0.59,309,1156,0.09,1,0,0,0
41,14375,0.5,594,1491,0.5,0,1,0,0
18,38408,4.78,1027,1536,0.72,0,1,0,1
56,10532,1.23,542,1591,0.09,1,0,0,0
53,23062,0.75,566,1226,0.37,0,1,0,0
26,37204,3.59,986,2205,0.83,0,0,1,1
19,32743,3.19,876,2400,0.98,0,0,1,1
49,39440,3.16,905,1823,0.83,0,0,1,1
21,58418,3.41,974,1542,0.82,0,1,0,1
62,31551,2.41,1100,2295,0.77,1,0,0,1
27,34354,3.42,1147,1847,0.73,1,0,0,1
23,34898,4.03,986,2184,0.97,1,0,0,1
35,13818,1.42,582,1401,0.26,1,0,0,0
61,17106,0.3,542,1062,0.4,0,1,0,0
46,55110,3.71,1057,1753,0.82,1,0,0,1
23,36279,2.7,885,1741,0.76,1,0,0,1
56,30268,3.82,1029,2259,0.84,0,0,1,1
57,40738,4.5,1072,2051,0.97,0,1,0,1
25,56021,4.21,889,1850,0.9,0,1,0,1
45,56636,3.88,1190,2089,0.9,0,1,0,1
41,31218,2.83,1006,1680,0.81,0,0,1,1
53,59280,3.5,1123,2041,0.96,0,0,1,1
26,49039,3.05,1184,2221,0.95,0,0,1,1
37,19243,0.28,556,1458,0.34,0,1,0,0
35,49238,3.23,1095,1732,0.85,0,0,1,1
23,15393,0.29,401,1259,0.19,0,1,0,0
63,23786,0.88,443,1306,0.27,1,0,0,0
20,48635,2.79,948,2318,0.96,0,0,1,1
21,17241,0.97,314,1408,0.45,1,0,0,0
32,11976,0.39,492,1087,0.42,1,0,0,0
37,20608,0.97,457,1194,0.3,1,0,0,0
18,59543,4.24,924,1684,0.97,0,1,0,1
47,33217,4.77,1006,2270,0.87,0,1,0,1
64,37155,3.04,1184,2142,0.8,0,0,1,1
27,23287,0.53,360,1310,0.32,1,0,0,0
54,59394,4.0,853,1580,0.82,0,0,1,1
42,55109,4.51,957,1656,0.86,0,0,1,1
53,16654,1.2,414,1018,0.39,0,0,1,0
38,45577,4.43,1081,2061,0.77,0,1,0,1
47,21151,0.6,590,1483,0.09,0,1,0,0
46,18763,0.14,576,1427,0.14,1,0,0,0
25,23457,0.86,480,1285,0.23,1,0,0,0
32,12845,1.26,457,1307,0.17,0,0,1,0
33,22025,1.48,450,1076,0.31,0,0,1,0
36,23048,0.5,443,1528,0.07,0,0,1,0
63,51086,3.59,1164,1947,0.88,1,0,0,1
30,15036,0.61,541,1515,0.25,1,0,0,0
34,22272,0.27,389,1545,0.07,0,1,0,0
47,23473,0.87,393,1399,0.47,0,1,0,0
60,19951,1.42,392,1438,0.06,0,1,0,0
45,12555,0.21,511,1210,0.25,1,0,0,0
40,14371,0.95,483,1004,0.02,0,0,1,0
63,36511,4.23,1171,2208,0.9,1,0,0,1
58,11618,0.38,326,1208,0.2,1,0,0,0
50,21926,0.15,590,1344,0.48,0,0,1,0
61,50533,4.26,821,2310,0.92,0,1,0,1
53,17744,0.38,510,1250,0.48,0,1,0,0
25,12873,0.56,336,1099,0.04,1,0,0,0
50,18943,0.12,557,1343,0.45,0,0,1,0
57,21503,0.12,369,1118,0.27,0,1,0,0
21,20914,1.33,335,1171,0.36,0,0,1,0
55,20723,0.63,315,1549,0.22,1,0,0,0
46,23042,0.95,538,1279,0.27,0,1,0,0
28,16477,1.5,476,1258,0.4,0,0,1,0
36,24023,0.67,466,1349,0.16,0,1,0,0
30,15971,1.21,371,1263,0.28,0,1,0,0
41,24937,1.17,430,1394,0.48,0,1,0,0
29,52057,4.92,1186,2028,0.78,0,0,1,1
52,13399,0.41,435,1258,0.31,1,0,0,0
60,58536,3.88,1110,2129,0.72,0,0,1,1
25,37027,3.16,1162,1531,0.96,1,0,0,1
51,20473,1.34,370,1201,0.09,1,0,0,0
21,40084,3.68,804,2279,0.82,0,1,0,1
40,56576,3.62,1179,2454,0.85,1,0,0,1
42,37237,3.08,893,2351,0.77,1,0,0,1
26,33990,3.66,1090,2420,0.92,0,1,0,1
18,13436,1.47,402,1351,0.43,0,1,0,0
55,18378,1.26,582,1593,0.17,0,1,0,0
34,14916,0.97,438,1292,0.48,0,1,0,0
49,37426,3.4,1051,2011,0.93,0,1,0,1
47,44082,4.55,935,2031,0.73,0,0,1,1
20,49860,4.2,1163,2240,0.87,0,1,0,1
23,13059,1.11,563,1449,0.42,0,1,0,0
24,55955,2.02,919,2105,0.91,0,0,1,1
22,16752,0.12,461,1031,0.17,0,0,1,0
35,12722,0.92,361,1071,0.18,0,1,0,0
18,14828,0.35,467,1348,0.26,0,1,0,0
49,51841,2.0,1084,1580,0.81,0,1,0,1
47,59351,2.67,894,2239,0.89,0,1,0,1
27,31079,3.13,1134,2309,0.78,0,0,1,1
51,21857,0.37,408,1009,0.06,0,1,0,0
60,53968,4.9,1019,2128,0.9,0,0,1,1
24,48558,4.16,1090,2459,0.79,0,0,1,1
43,10110,0.74,556,1134,0.29,0,0,1,0
59,52479,3.42,1131,1756,0.74,1,0,0,1
51,18911,0.63,444,1173,0.48,0,0,1,0
42,10385,0.96,373,1535,0.25,1,0,0,0
49,18211,0.64,485,1330,0.08,0,0,1,0
42,44713,4.56,1061,2197,0.74,1,0,0,1
22,19332,0.59,393,1428,0.07,0,0,1,0
48,21948,0.6,378,1597,0.41,0,0,1,0
29,39588,2.48,1114,1657,0.97,1,0,0,1
36,19814,1.44,330,1411,0.41,0,1,0,0
38,42473,4.5,1018,1667,0.75,0,0,1,1
31,55048,4.89,945,1710,0.72,0,1,0,1
39,38369,4.05,1089,1903,0.79,0,0,1,1
37,51277,3.86,1195,2315,0.75,1,0,0,1
25,52268,3.94,899,2335,0.9,0,1,0,1
56,51065,3.9,1088,1728,0.81,0,0,1,1
41,48375,2.26,1080,1744,0.88,0,0,1,1
64,52466,2.44,881,1518,0.72,1,0,0,1
43,10405,1.24,347,1356,0.33,0,1,0,0
54,36433,3.19,1113,2046,0.81,0,1,0,1
56,56972,2.55,869,1683,0.89,0,1,0,1
34,45791,4.39,1148,2306,0.76,0,1,0,1
43,16438,0.69,301,1055,0.44,1,0,0,0
62,40601,3.75,883,1925,0.89,1,0,0,1
45,46888,2.17,835,2183,0.93,0,0,1,1
50,24649,1.33,581,1475,0.32,1,0,0,0
58,48264,3.99,1190,2148,0.94,0,1,0,1
27,35291,3.69,969,2233,0.82,1,0,0,1
42,20080,1.13,466,1358,0.25,1,0,0,0
39,51420,2.95,1041,2109,0.82,1,0,0,1
57,36072,3.52,828,1756,0.86,0,1,0,1
27,41218,4.38,1183,1906,0.79,1,0,0,1
22,10941,0.44,417,1110,0.03,0,0,1,0
36,11234,0.92,548,1310,0.14,0,1,0,0
63,19624,1.0,465,1055,0.29,1,0,0,0
24,31236,2.03,995,2227,0.7,0,1,0,1
26,22914,1.24,559,1214,0.28,0,0,1,0
49,45366,2.66,1161,2382,0.94,0,1,0,1
19,42844,2.14,923,2489,0.72,0,1,0,1
64,57637,4.57,1182,2109,0.99,1,0,0,1
21,10365,0.24,303,1171,0.44,0,0,1,0
26,45913,2.91,833,2115,0.83,1,0,0,1
28,18272,0.81,360,1494,0.23,0,0,1,0
27,14533,1.28,512,1247,0.13,0,0,1,0
25,19031,0.81,508,1488,0.31,0,1,0,0
30,10330,0.24,345,1556,0.07,0,1,0,0
43,49920,4.76,899,2161,0.88,0,1,0,1
29,54209,2.75,819,1849,0.92,0,0,1,1
33,38677,3.08,1049,1881,0.87,0,1,0,1
50,13603,1.28,524,1380,0.36,1,0,0,0
42,46513,2.62,887,2113,0.88,1,0,0,1
22,59084,4.65,1111,1972,0.81,1,0,0,1
58,50087,4.11,1028,2150,0.85,0,0,1,1
27,45585,3.17,911,1556,0.88,0,0,1,1
39,24306,0.2,474,1215,0.03,0,1,0,0
25,56643,3.29,982,2224,0.79,1,0,0,1
50,43753,4.08,1058,2364,0.75,1,0,0,1
31,10310,1.29,554,1064,0.03,0,0,1,0
53,21881,0.97,465,1370,0.26,0,1,0,0
48,54339,4.73,806,1935,0.86,0,1,0,1
42,12988,1.14,581,1330,0.07,0,1,0,0
47,53238,2.14,888,2451,0.76,1,0,0,1
46,58791,4.63,1129,1849,0.95,1,0,0,1
63,58080,4.1,847,1890,0.77,1,0,0,1
46,36464,3.23,819,1624,0.71,0,1,0,1
18,19755,1.08,527,1328,0.19,1,0,0,0
25,17652,0.25,528,1227,0.11,0,1,0,0
48,24870,1.0,562,1386,0.04,0,0,1,0
47,11570,0.88,384,1351,0.36,1,0,0,0
37,42026,3.01,1165,2117,0.89,1,0,0,1
34,41011,3.45,856,2338,0.99,0,0,1,1
36,58853,4.11,897,1729,0.72,1,0,0,1
32,48073,3.27,1124,1514,0.85,1,0,0,1
59,22288,1.0,332,1402,0.1,0,0,1,0
36,47080,2.44,1041,2259,0.83,1,0,0,1
56,38704,3.15,1142,1952,0.8,1,0,0,1
26,58842,2.14,1111,1848,0.97,0,0,1,1
21,18396,1.13,390,1391,0.02,0,0,1,0
37,47072,2.63,1072,1570,0.8,0,1,0,1
43,11334,1.44,417,1324,0.27,1,0,0,0
23,16265,0.7,490,1204,0.35,0,1,0,0
50,45180,3.81,998,2309,0.91,0,0,1,1
54,55936,2.01,1074,2411,0.98,1,0,0,1
21,24370,1.16,312,1545,0.16,0,1,0,0
26,47388,4.02,1158,2323,0.81,1,0,0,1
35,19040,1.37,330,1065,0.39,1,0,0,0
55,23925,0.3,550,1156,0.17,0,1,0,0
54,58277,4.65,926,1748,0.73,0,0,1,1
60,19721,0.79,463,1187,0.47,0,1,0,0
48,52114,4.98,1122,1823,0.96,0,1,0,1
53,13880,0.29,551,1487,0.24,0,0,1,0
39,36827,2.11,989,1964,0.94,0,0,1,1
21,32864,2.74,1103,1891,0.74,0,0,1,1
62,31357,4.38,1019,2026,0.83,0,0,1,1
21,24150,0.98,305,1318,0.03,0,1,0,0
19,18783,0.52,451,1576,0.08,0,0,1,0
40,45008,4.41,915,1926,0.76,0,0,1,1
53,37614,3.36,1161,1733,0.82,1,0,0,1
59,37113,3.04,1058,1731,0.73,0,0,1,1
29,19936,1.09,554,1487,0.04,1,0,0,0
56,31991,3.65,964,2138,0.76,0,0,1,1
18,22426,1.15,392,1142,0.49,0,1,0,0
37,37092,2.68,945,1706,0.86,0,1,0,1
24,22928,1.21,469,1275,0.32,0,1,0,0
22,15290,1.26,334,1038,0.41,0,0,1,0
63,11957,1.08,535,1543,0.5,0,1,0,0
43,24225,0.45,554,1141,0.35,0,0,1,0
27,16840,1.04,311,1091,0.19,0,0,1,0
34,43746,2.79,812,1999,0.75,0,0,1,1
24,56401,3.63,807,2167,0.85,0,0,1,1
59,11380,0.35,492,1451,0.24,0,1,0,0
63,41611,3.55,1064,1584,0.85,0,1,0,1
47,15816,0.58,454,1444,0.08,1,0,0,0
30,13653,0.12,456,1533,0.39,0,1,0,0
21,58240,4.19,1138,1607,0.91,0,1,0,1
33,56513,2.01,1041,2395,0.92,1,0,0,1
46,36420,2.06,1060,1586,0.87,0,1,0,1
36,40542,2.29,1044,1536,0.79,0,0,1,1
48,23525,0.87,368,1157,0.15,0,1,0,0
64,10748,1.06,543,1080,0.05,0,0,1,0
32,31350,4.67,1033,2377,0.94,0,1,0,1
33,21773,1.32,561,1088,0.18,0,1,0,0
52,32306,3.84,984,2010,0.97,1,0,0,1
35,33201,3.89,800,1900,0.95,0,1,0,1
18,46103,3.24,1119,2122,0.86,0,0,1,1
26,19557,1.41,330,1581,0.3,0,1,0,0
24,15491,0.48,440,1119,0.19,0,1,0,0
25,20577,1.07,455,1153,0.27,0,1,0,0
38,19294,0.82,338,1184,0.34,0,1,0,0
64,41756,3.57,1093,1673,0.88,1,0,0,1
53,41075,4.08,1032,1682,0.99,0,1,0,1
59,17317,0.19,553,1336,0.39,0,1,0,0
26,34889,4.94,932,2465,0.71,0,0,1,1
54,52437,4.46,804,2210,0.88,0,1,0,1
23,50285,3.24,1012,2049,0.92,0,0,1,1
27,40100,4.68,966,1698,0.97,0,1,0,1
18,24568,0.45,518,1043,0.18,1,0,0,0
57,11386,0.66,373,1238,0.06,1,0,0,0
18,10524,0.77,314,1015,0.41,0,0,1,0
30,13219,0.91,387,1569,0.06,0,0,1,0
62,56003,4.43,850,2193,0.86,1,0,0,1
62,21348,0.67,485,1132,0.05,0,0,1,0
53,16237,0.45,316,1262,0.21,0,1,0,0
62,11377,1.19,472,1575,0.26,0,1,0,0
57,51058,4.93,814,2155,0.83,1,0,0,1
20,53309,3.81,847,2332,0.81,1,0,0,1
22,10185,0.28,350,1396,0.27,0,1,0,0
22,12721,0.4,433,1553,0.32,0,1,0,0
63,58443,4.04,992,2148,0.81,1,0,0,1
47,38728,4.58,1039,2338,0.88,0,1,0,1
28,59725,4.39,1091,2214,0.81,0,0,1,1
21,41414,2.07,1120,2421,0.79,1,0,0,1
38,19084,0.8,478,1205,0.04,1,0,0,0
48,20512,1.25,373,1264,0.27,0,0,1,0
53,18258,0.17,552,1091,0.05,0,0,1,0
63,37366,4.91,804,1933,0.78,1,0,0,1
62,44690,3.27,839,2441,0.73,0,1,0,1
28,24765,1.38,509,1345,0.09,1,0,0,0
37,17490,1.2,336,1259,0.33,0,0,1,0
55,46611,2.78,1105,1755,0.96,1,0,0,1
47,38440,2.9,1028,2185,0.95,1,0,0,1
64,33427,3.31,1176,1550,0.8,0,1,0,1
56,45212,4.05,1003,1920,0.74,0,0,1,1
48,14988,1.36,341,1437,0.13,1,0,0,0
59,21117,0.53,525,1028,0.08,0,1,0,0
62,21453,0.82,443,1264,0.22,0,1,0,0
58,14231,1.3,574,1431,0.27,0,0,1,0
28,45586,2.68,1140,1611,0.77,1,0,0,1
64,13560,0.98,397,1308,0.22,0,1,0,0
41,38395,2.82,1024,1757,0.82,0,1,0,1
49,45725,4.57,1179,2237,0.92,0,1,0,1
51,21510,1.3,520,1060,0.03,0,0,1,0
23,33650,4.26,878,1891,0.75,0,0,1,1
56,15070,1.42,303,1431,0.08,0,1,0,0
56,10019,0.26,437,1458,0.43,0,1,0,0
21,47498,2.29,864,1761,0.96,0,1,0,1
59,55826,4.73,1046,1814,0.75,0,0,1,1
49,32601,4.09,1153,2003,0.89,1,0,0,1
32,55589,2.06,816,2086,0.72,1,0,0,1
53,54695,3.7,864,2220,0.97,0,0,1,1
58,20565,1.19,493,1212,0.1,0,1,0,0
22,18287,0.31,423,1245,0.34,0,0,1,0
40,15884,1.21,375,1510,0.19,1,0,0,0
19,39770,3.93,1042,2305,0.75,0,0,1,1
34,22766,0.56,377,1423,0.48,0,1,0,0
22,43816,2.07,1110,2300,0.91,0,0,1,1
35,19081,1.25,589,1147,0.47,1,0,0,0
43,43288,4.11,895,1557,0.94,1,0,0,1
48,10862,1.46,425,1120,0.23,0,1,0,0
39,11028,0.99,513,1573,0.33,0,1,0,0
36,59907,4.11,871,2497,0.72,1,0,0,1
45,23047,0.71,589,1068,0.05,1,0,0,0
50,59139,4.16,1144,2059,0.98,1,0,0,1
31,41664,2.2,999,2478,0.9,0,1,0,1
61,17619,1.04,347,1176,0.06,0,0,1,0
23,12743,0.65,503,1541,0.43,0,0,1,0
30,18106,0.75,437,1501,0.38,1,0,0,0
23,23040,0.52,424,1548,0.26,0,1,0,0
29,46273,3.27,908,1763,0.77,0,1,0,1
30,36402,4.17,963,1626,0.78,0,1,0,1
51,38987,2.35,1152,2033,0.89,0,1,0,1
20,19722,0.88,517,1049,0.09,0,0,1,0
64,59623,4.61,1111,1973,1.0,1,0,0,1
40,32470,3.95,1185,2189,0.91,1,0,0,1
43,50717,4.62,1120,1913,0.7,0,1,0,1
52,12233,0.91,322,1206,0.29,1,0,0,0
47,10138,0.68,348,1095,0.2,0,0,1,0
33,52799,2.35,1107,2498,0.98,1,0,0,1
42,40113,2.07,1042,1924,0.96,0,0,1,1
49,35496,3.76,1086,1513,0.79,0,0,1,1
42,13665,0.89,556,1152,0.29,1,0,0,0
59,14272,0.32,583,1565,0.37,1,0,0,0
61,46283,3.76,1066,1965,0.94,1,0,0,1
40,41140,3.59,1040,2374,0.94,1,0,0,1
31,58074,2.28,1167,1616,0.78,0,0,1,1
33,23268,0.87,434,1561,0.03,0,0,1,0
39,11430,0.36,401,1267,0.25,1,0,0,0
40,15734,0.55,344,1399,0.48,0,1,0,0
22,16763,1.27,537,1185,0.22,0,1,0,0
60,46484,3.17,901,2457,0.94,0,0,1,1
55,32469,3.33,947,2376,0.88,0,1,0,1
55,17106,1.47,372,1566,0.21,0,1,0,0
43,18978,0.74,432,1523,0.48,0,1,0,0
20,50249,3.02,1198,2484,0.95,0,0,1,1
39,39123,3.79,1025,1516,0.74,0,1,0,1
56,15192,0.44,325,1431,0.31,0,0,1,0
62,14056,0.55,462,1354,0.3,1,0,0,0
64,40316,4.85,897,1860,0.88,0,0,1,1
43,51186,4.26,1092,1758,0.97,0,1,0,1
32,16908,0.13,406,1574,0.03,0,1,0,0
39,15872,0.46,351,1048,0.43,1,0,0,0
18,56861,4.84,813,1739,0.89,0,1,0,1
48,16317,0.35,558,1564,0.19,1,0,0,0
54,38539,3.35,890,1827,0.7,1,0,0,1
34,52232,3.81,1070,2303,0.83,0,0,1,1
46,20122,1.2,437,1184,0.34,1,0,0,0
30,20308,0.46,359,1308,0.47,0,0,1,0
20,35367,2.5,1115,2112,0.8,0,0,1,1
24,44580,4.19,999,1701,0.95,0,0,1,1
63,10679,0.69,597,1251,0.41,0,1,0,0
20,36007,2.84,841,1904,0.95,0,0,1,1
63,55916,2.54,921,2048,0.79,0,0,1,1
54,16585,1.3,577,1465,0.25,0,1,0,0
21,58535,2.15,1010,2370,0.87,0,0,1,1
45,13118,0.91,319,1576,0.4,0,0,1,0
32,19288,0.79,522,1441,0.25,1,0,0,0
21,48274,4.63,1188,1937,0.77,0,0,1,1
27,24243,1.09,387,1443,0.13,0,1,0,0
53,50404,2.2,912,1620,0.89,0,0,1,1
59,35063,3.5,1001,1877,0.98,0,0,1,1
48,10943,0.73,577,1272,0.36,1,0,0,0
38,53990,2.64,1067,1637,0.74,0,1,0,1
42,33437,4.94,984,1654,0.75,0,0,1,1
42,40882,2.35,942,2198,0.92,1,0,0,1
18,20802,0.96,406,1021,0.34,0,0,1,0
48,35412,2.68,833,2257,0.97,0,1,0,1
22,49231,3.82,899,1813,0.94,0,0,1,1
41,16789,0.33,435,1392,0.11,0,0,1,0
53,15845,1.0,506,1490,0.36,0,1,0,0
45,49058,3.05,1100,1934,0.88,1,0,0,1
50,24759,0.86,464,1250,0.18,0,1,0,0
51,15087,0.86,569,1433,0.1,0,0,1,0
26,23653,1.25,420,1140,0.03,1,0,0,0
27,21256,1.1,352,1104,0.15,0,1,0,0
40,36222,2.54,922,1783,0.77,0,0,1,1
53,59452,3.68,1139,2170,0.87,1,0,0,1
56,17302,0.29,534,1371,0.25,1,0,0,0
49,18229,0.81,595,1448,0.46,0,1,0,0
54,35913,4.15,1055,1933,0.8,1,0,0,1
36,42133,2.29,1036,2287,1.0,1,0,0,1
53,48452,2.67,988,1767,0.82,0,1,0,1
42,13586,1.19,581,1061,0.28,0,0,1,0
28,12864,0.72,301,1167,0.34,0,0,1,0
45,17906,1.03,543,1082,0.44,0,0,1,0
28,43232,4.73,900,2452,0.7,0,1,0,1
33,49967,3.03,1160,1876,0.8,0,0,1,1
18,11018,0.52,399,1485,0.47,0,1,0,0
49,56905,2.49,942,2083,0.98,1,0,0,1
40,35637,4.58,870,1736,0.83,0,1,0,1
42,41078,3.42,1199,1976,0.79,0,1,0,1
28,53989,4.69,1078,2000,0.84,0,1,0,1
22,54457,2.52,891,1975,0.74,0,0,1,1
23,24192,0.2,450,1082,0.31,1,0,0,0
45,20412,1.19,490,1266,0.15,0,1,0,0
63,41646,4.74,986,1724,0.81,1,0,0,1
25,24408,1.05,446,1593,0.04,0,1,0,0
29,11928,1.1,324,1443,0.25,0,0,1,0
18,56392,4.48,949,1586,0.78,0,0,1,1
47,54734,2.56,874,2080,0.73,0,1,0,1
41,21552,1.44,410,1201,0.0,0,1,0,0
60,57355,4.9,1075,1998,0.72,0,0,1,1
49,11123,0.71,390,1238,0.44,0,1,0,0
50,43341,3.58,1179,1878,0.93,0,1,0,1
62,59135,4.36,1086,2021,0.82,0,1,0,1
54,39672,2.09,1051,1752,0.99,0,0,1,1
56,19720,1.15,504,1377,0.2,0,1,0,0
41,16758,1.22,454,1377,0.41,0,1,0,0
61,56799,4.18,1162,1833,0.84,0,1,0,1
55,24582,0.81,305,1117,0.15,1,0,0,0
41,33836,4.17,900,1599,0.94,0,0,1,1
38,54353,3.23,1119,2316,0.79,1,0,0,1
25,39593,3.9,1023,1618,0.91,0,0,1,1
58,32472,4.55,977,2367,0.7,0,1,0,1
28,38554,2.57,902,1716,0.76,0,0,1,1
62,20643,0.88,454,1317,0.06,1,0,0,0
47,36113,3.69,1157,1642,0.93,1,0,0,1
33,18483,1.19,589,1138,0.08,0,0,1,0
40,16943,0.45,503,1163,0.37,0,1,0,0
20,39165,4.61,1121,2386,0.8,0,0,1,1
49,37631,2.79,1128,1813,0.89,0,1,0,1
34,59897,2.54,1138,2404,0.88,1,0,0,1
21,10339,0.8,345,1556,0.17,1,0,0,0
58,32344,2.88,1066,1892,0.83,1,0,0,1
37,33590,4.76,1059,1765,0.81,0,0,1,1
29,19192,1.19,584,1058,0.3,1,0,0,0
20,15187,1.47,419,1031,0.49,0,0,1,0
56,57326,3.3,1078,2443,0.7,0,1,0,1
36,12218,1.12,303,1313,0.47,0,0,1,0
29,12761,0.66,563,1443,0.48,1,0,0,0
62,39774,4.54,889,2213,0.72,0,0,1,1
24,32434,3.82,1137,1854,0.96,0,1,0,1
47,56564,3.93,876,1712,0.83,0,0,1,1
24,10221,1.03,335,1066,0.11,1,0,0,0
22,38545,4.83,966,1594,0.81,0,1,0,1
24,13834,1.06,534,1057,0.01,0,0,1,0
19,19386,0.27,543,1555,0.25,0,1,0,0
57,22239,1.11,584,1575,0.12,1,0,0,0
28,37199,3.29,1018,2257,0.98,0,0,1,1
62,10987,0.74,398,1523,0.05,1,0,0,0
58,13336,1.16,349,1175,0.03,1,0,0,0
53,50822,2.0,1193,2285,0.81,0,0,1,1
37,17964,0.61,552,1204,0.18,0,0,1,0
63,52941,3.6,1191,1564,0.99,0,1,0,1
39,32969,3.96,810,2447,0.87,0,1,0,1
62,54596,3.83,1157,2067,0.93,1,0,0,1
57,30807,3.05,1119,1584,0.76,0,1,0,1
35,45475,2.2,1008,2270,0.86,0,1,0,1
33,10792,0.89,439,1313,0.02,0,0,1,0
62,22916,1.31,513,1295,0.26,1,0,0,0
32,45145,4.65,1079,1811,0.76,0,1,0,1
35,16552,1.45,457,1064,0.27,0,0,1,0
36,18117,0.99,305,1041,0.4,1,0,0,0
41,39899,2.82,1092,1698,0.74,1,0,0,1
50,17952,0.39,444,1573,0.19,0,0,1,0
20,47871,3.64,1018,1712,0.82,0,1,0,1
50,21521,0.74,334,1151,0.39,0,0,1,0
34,41463,4.84,979,1865,0.95,1,0,0,1
46,22087,0.4,476,1157,0.42,0,0,1,0
54,43446,3.46,982,1792,0.91,1,0,0,1
54,11371,0.59,594,1152,0.08,1,0,0,0
33,18528,1.38,440,1317,0.27,0,1,0,0
37,12737,0.35,556,1390,0.43,1,0,0,0
59,44615,4.27,1151,1937,1.0,1,0,0,1
47,55872,2.25,880,2178,0.92,1,0,0,1
59,16569,0.15,406,1131,0.16,1,0,0,0
63,13336,1.36,571,1232,0.07,0,0,1,0
39,47997,3.52,1154,2122,0.78,0,0,1,1
58,20325,0.68,500,1225,0.4,0,0,1,0
64,56255,4.81,1052,1795,0.98,1,0,0,1
34,30518,3.56,955,2065,0.75,0,0,1,1
57,12812,0.4,506,1083,0.03,0,1,0,0
60,12458,1.25,450,1002,0.04,0,0,1,0
53,42302,4.75,1021,2469,0.92,0,1,0,1
38,39548,4.76,831,1787,0.87,0,1,0,1
40,24804,1.29,515,1545,0.09,0,1,0,0
25,41700,3.86,1081,1903,0.97,0,1,0,1
57,45040,2.28,996,1636,0.84,0,1,0,1
58,57245,2.82,851,1598,1.0,0,0,1,1
26,11586,0.54,410,1444,0.36,0,0,1,0
58,57568,4.0,862,1774,0.85,1,0,0,1
24,48946,4.05,864,2155,0.87,0,1,0,1
38,32324,4.25,1143,2473,0.91,1,0,0,1
35,22209,0.86,396,1336,0.41,0,1,0,0
59,24795,0.26,569,1093,0.03,1,0,0,0
58,34017,3.62,913,2088,0.75,1,0,0,1
51,39160,4.37,1070,2359,0.74,0,0,1,1
19,19364,0.22,550,1347,0.33,0,0,1,0
32,15471,1.39,526,1200,0.41,0,0,1,0
58,50354,3.41,1142,1725,0.99,0,1,0,1
26,48595,2.14,1054,1822,0.75,1,0,0,1
34,30738,2.06,1050,2157,0.83,0,0,1,1
56,33992,3.14,1104,1812,0.76,1,0,0,1
59,47297,2.7,1027,1835,0.72,0,1,0,1
25,16922,0.58,431,1204,0.49,1,0,0,0
53,38416,3.34,845,1821,0.79,0,0,1,1
61,14043,0.92,396,1084,0.26,0,0,1,0
30,37927,3.09,955,1685,0.88,1,0,0,1
41,12511,0.42,447,1206,0.43,0,1,0,0
48,17079,1.26,443,1314,0.16,0,1,0,0
26,56107,2.93,843,2046,0.7,0,0,1,1
62,23118,0.13,519,1178,0.11,0,0,1,0
45,14067,0.78,428,1322,0.44,0,1,0,0
19,58837,3.4,810,2349,0.82,0,0,1,1
64,46855,4.26,992,2214,0.99,1,0,0,1
19,52843,3.92,1155,2273,0.87,1,0,0,1
22,23526,0.56,590,1203,0.0,0,1,0,0
21,30104,3.2,1176,1988,0.76,1,0,0,1
29,43125,2.57,1063,2102,0.96,0,0,1,1
56,46320,3.56,869,2253,0.79,0,0,1,1
23,44484,3.69,1136,2394,0.89,0,1,0,1
60,10631,0.56,312,1098,0.2,1,0,0,0
55,43026,3.82,989,1930,0.89,0,1,0,1
20,30971,3.11,1016,1580,0.73,0,0,1,1
45,56669,3.38,943,1631,0.91,0,0,1,1
